36053	981
43472	340
20819	572
24014	600
11852	902
29922	820
13565	657
23080	321
11693	325
48624	891
13040	573
16456	770
23080	321
28099	488
44953	755
42353	457
41209	885
17969	638
28742	327
21725	932
43690	747
43472	340
46823	874
26567	905
27715	832
23997	863
16800	965
17980	717
19445	570
41175	884
44665	489
27657	661
26802	308
35749	303
27197	379
47736	877
12893	450
48457	984
19227	393
49331	312
33896	319
11752	723
12010	332
43826	399
21072	538
43690	747
47727	675
28349	831
22063	466
41378	795
16838	962
48065	834
31214	577
42303	771
19788	968
16893	568
29432	701
14739	583
10613	353
48624	891
14536	912
22782	336
22635	784
14536	912
43332	654
23399	559
13644	717
10377	902
31214	577
23331	721
29160	803
29973	761
16838	962
34843	376
22782	336
42860	868
30951	718
17895	886
41202	433
32270	584
33804	963
25466	331
17980	717
17274	697
49982	551
34843	376
46746	913
29103	774
26644	885
29880	392
44581	498
46014	515
37673	797
41296	891
36354	860
26373	972
11517	752
20574	768
39218	975
21725	932
26373	972
39218	975
11072	614
32270	584
12161	472
22063	466
19788	968
24014	600
28599	752
41296	891
49331	312
10377	902
14739	583
47473	911
38367	389
29432	701
23002	644
19891	650
11517	752
29432	701
12010	332
14536	912
48589	843
23997	863
19735	627
31875	975
24517	977
36369	356
27715	832
30142	691
27471	637
14289	904
43472	340
30926	361
19735	627
24014	600
33896	319
45099	748
17128	824
19689	754
23813	614
30855	930
22384	497
49419	562
30142	691
11144	905
22782	336
48624	891
22350	493
44665	489
31991	553
13040	573
36354	860
38367	389
49401	832
28099	488
12893	450
15106	447
48064	953
20819	572
42412	311
29103	774
39546	397
48457	984
32557	452
47473	911
11072	614
26373	972
13040	573
31186	365
11419	364
47473	911
30352	623
48457	984
22063	466
18522	644
22384	497
15112	584
30853	854
16456	770
31218	925
48624	891
19445	570
15112	584
20819	572
12167	386
14702	708
47848	836
24203	559
10527	983
17980	717
23997	863
30352	623
14324	529
48065	834
35291	564
42412	311
24847	530
24203	559
23080	321
27197	379
19008	842
36224	576
47736	877
41574	623
26644	885
14702	708
20944	302
31991	553
42575	613
30853	854
34234	781
17895	886
11072	614
49982	551
10777	503
20574	768
43852	491
15106	447
17214	707
26818	863
18722	481
28599	752
44953	755
12152	784
29322	456
21008	538
10075	766
12152	784
17980	717
19735	627
12167	386
48104	989
22384	497
11517	752
10223	649
39546	397
12010	332
21725	932
42353	457
24585	540
32557	452
14488	450
27657	661
31875	975
14739	583
16482	644
19891	650
43690	747
26644	885
24203	559
36369	356
28099	488
23080	321
10777	503
10613	353
22350	493
17274	697
35937	836
10861	546
43690	747
18722	481
42575	613
12902	592
18522	644
19788	968
23331	721
39218	975
32167	443
23080	321
43472	340
24847	530
17128	824
30926	361
18861	484
48457	984
44665	489
10377	902
44127	893
29432	701
42303	771
14324	529
23399	559
29160	803
29322	456
10613	353
23331	721
17969	638
41296	891
14488	450
19445	570
15112	584
48104	989
31875	975
34234	781
36369	356
15112	584
19788	968
48782	918
14739	583
23904	978
41296	891
16893	568
37673	797
33839	692
45099	748
17214	707
27197	379
30926	361
31218	925
21679	447
11734	310
21725	932
21437	746
14289	904
19788	968
47473	911
41296	891
10613	353
29432	701
38367	389
15106	447
31875	975
29880	392
29922	820
29432	701
36053	981
16184	892
23997	863
17128	824
34285	367
30853	854
26802	308
18131	496
42860	868
43389	681
16184	892
42087	421
30855	930
16184	892
16184	892
41954	618
44581	498
38603	876
16482	644
15240	598
29922	820
46746	913
19689	754
42493	643
22350	493
28099	488
17895	886
12161	472
15112	584
20117	307
11693	325
10377	902
45866	710
32769	711
19689	754
17533	704
42303	771
41209	885
16800	965
35749	303
32167	443
20574	768
19445	570
46917	461
18131	496
41209	885
34843	376
38367	389
20944	302
40851	353
40851	353
47727	675
46823	874
11144	905
23399	559
47848	836
22350	493
17128	824
48104	989
21008	538
48064	953
23813	614
17895	886
47848	836
36354	860
16456	770
35860	588
39546	397
22063	466
41175	884
31186	365
15112	584
28742	327
35937	836
19668	348
27587	408
18522	644
47736	877
26818	863
15290	310
19668	348
43735	463
40851	353
11429	305
47727	675
30926	361
22635	784
35749	303
16456	770
36369	356
11517	752
24847	530
34765	601
17128	824
28099	488
46823	874
43384	469
49419	562
10835	353
27471	637
48457	984
21679	447
43472	340
48624	891
11714	607
31875	975
43735	463
27539	461
26567	905
11429	305
14536	912
19689	754
17112	426
11072	614
10835	353
17274	697
34765	601
14739	583
24585	540
17895	886
16184	892
42353	457
10563	471
42412	311
43735	463
48782	918
10613	353
30926	361
44581	498
10075	766
48457	984
10283	489
31214	577
10563	471
24094	476
36277	353
28099	488
33896	319
36099	606
19891	650
49331	312
36224	576
19735	627
21528	950
26644	885
37828	420
21437	746
10613	353
41954	618
21679	447
23002	644
11072	614
33839	692
25466	331
45099	748
23399	559
21437	746
12902	592
19445	570
13206	735
26644	885
46746	913
48104	989
33839	692
47848	836
22782	336
46746	913
43826	399
44581	498
29439	398
43332	654
42860	868
42303	771
47727	675
36099	606
46917	461
35860	588
40851	353
34765	601
11429	305
14536	912
41954	618
14702	708
36053	981
13644	717
36277	353
38367	389
46746	913
37673	797
33804	963
21008	538
23997	863
49982	551
42575	613
12902	592
26802	308
21725	932
14324	529
39218	975
42860	868
43690	747
21528	950
22782	336
11517	752
37828	420
18131	496
35291	564
36277	353
15106	447
34843	376
33365	380
25466	331
27197	379
42860	868
40106	750
46014	515
21725	932
23813	614
25466	331
16482	644
17980	717
41209	885
20819	572
27539	461
23997	863
17112	426
25466	331
21679	447
11144	905
21679	447
29973	761
31875	975
48589	843
27587	408
17533	704
43384	469
19735	627
24585	540
49401	832
30951	718
27539	461
11419	364
42412	311
42087	421
35860	588
41574	623
31214	577
47473	911
27657	661
42303	771
24585	540
17533	704
41296	891
15290	310
23002	644
21072	538
32167	443
48104	989
42087	421
41209	885
43332	654
45866	710
19008	842
30352	623
42860	868
26818	863
21437	746
19445	570
24517	977
11429	305
34234	781
41574	623
47848	836
23997	863
13206	735
36354	860
49401	832
18861	484
48104	989
28599	752
19008	842
41202	433
41175	884
10527	983
29973	761
10613	353
32167	443
44953	755
49982	551
24014	600
36277	353
31214	577
42860	868
30855	930
11852	902
33804	963
27587	408
26818	863
31186	365
49982	551
17112	426
27587	408
48065	834
17112	426
37673	797
20819	572
45099	748
46823	874
12167	386
47473	911
28099	488
26818	863
26802	308
48065	834
27471	637
14536	912
48624	891
30352	623
16482	644
28599	752
21437	746
14154	966
25466	331
29160	803
30926	361
32557	452
12902	592
33804	963
44127	893
31186	365
27197	379
43332	654
15290	310
21008	538
13565	657
21008	538
10019	386
28099	488
23813	614
23072	972
12902	592
27657	661
45099	748
20819	572
29160	803
12902	592
48915	787
12152	784
48624	891
38367	389
26373	972
23331	721
36099	606
30853	854
10861	546
18861	484
35749	303
26373	972
10223	649
34843	376
33839	692
10019	386
38367	389
27539	461
15290	310
16482	644
40851	353
30951	718
24517	977
11693	325
35937	836
42860	868
10835	353
10527	983
10861	546
35749	303
24585	540
24517	977
15290	310
10527	983
46014	515
33804	963
11144	905
34843	376
34843	376
41296	891
30855	930
45869	447
10075	766
23002	644
10527	983
15112	584
11419	364
45866	710
36099	606
19008	842
20574	768
29103	774
48457	984
15112	584
24585	540
12902	592
30951	718
25767	528
43826	399
20117	307
24585	540
43735	463
23904	978
38367	389
45869	447
17980	717
12902	592
23997	863
22350	493
14289	904
17128	824
23080	321
20819	572
31214	577
39546	397
32557	452
16482	644
49982	551
31991	553
24847	530
48457	984
34234	781
11419	364
46823	874
26644	885
23002	644
16838	962
48624	891
11852	902
11144	905
46917	461
34843	376
35937	836
20819	572
39218	975
41574	623
30853	854
19445	570
46823	874
42860	868
42860	868
44581	498
24014	600
12893	450
48064	953
24203	559
47727	675
34871	763
17128	824
12167	386
33896	319
48064	953
13206	735
35860	588
30142	691
10861	546
36369	356
33896	319
12167	386
34285	367
16482	644
23997	863
48589	843
11714	607
13644	717
41209	885
13252	468
43384	469
37673	797
19008	842
27715	832
44127	893
19788	968
15290	310
29922	820
13206	735
13040	573
40474	341
19008	842
41296	891
48457	984
19735	627
27657	661
17895	886
27657	661
44127	893
36423	513
41202	433
35291	564
21008	538
27471	637
29322	456
41574	623
11714	607
14702	708
11693	325
12010	332
23072	972
10861	546
21528	950
11852	902
29973	761
49419	562
42412	311
40851	353
38299	766
14536	912
10777	503
26644	885
46258	672
48624	891
42353	457
47727	675
11734	310
42575	613
23002	644
30142	691
48782	918
45869	447
10563	471
11517	752
23904	978
41209	885
41202	433
26818	863
19008	842
28349	831
34871	763
24094	476
14702	708
20117	307
17980	717
14702	708
34285	367
47473	911
37673	797
41378	795
31875	975
15112	584
10861	546
23813	614
43389	681
48104	989
25767	528
16838	962
14739	583
10835	353
19668	348
26373	972
14536	912
30352	623
36099	606
22384	497
36099	606
42575	613
41209	885
21679	447
20117	307
41296	891
27587	408
27715	832
41202	433
24203	559
11144	905
20574	768
18131	496
19689	754
46258	672
19735	627
27587	408
24014	600
23072	972
40474	341
36354	860
30142	691
27539	461
13206	735
20819	572
14488	450
30855	930
13206	735
17969	638
46258	672
10613	353
10019	386
48104	989
24203	559
11517	752
31186	365
27197	379
49419	562
20944	302
42353	457
30855	930
42353	457
18722	481
23331	721
43735	463
17274	697
48624	891
32167	443
20944	302
40474	341
13206	735
41209	885
20944	302
44581	498
31214	577
19689	754
19445	570
43472	340
13206	735
15240	598
46014	515
14702	708
29160	803
36423	513
14488	450
11734	310
29160	803
27715	832
22635	784
36224	576
20117	307
14289	904
27197	379
42303	771
42303	771
28099	488
31218	925
21008	538
25466	331
23399	559
36224	576
35937	836
24094	476
28599	752
33804	963
24203	559
30142	691
21008	538
27539	461
43852	491
17128	824
17980	717
32769	711
13565	657
41378	795
32769	711
22384	497
33365	380
16893	568
24203	559
21008	538
12010	332
43389	681
13644	717
11693	325
34765	601
28599	752
18861	484
16800	965
10861	546
21072	538
17128	824
17980	717
28599	752
34234	781
31186	365
26802	308
19891	650
32557	452
42860	868
27715	832
34285	367
34285	367
45866	710
13565	657
39218	975
10835	353
47473	911
18522	644
35749	303
48915	787
48104	989
26818	863
44581	498
48782	918
31218	925
26373	972
21725	932
26802	308
35937	836
29880	392
29439	398
14702	708
43826	399
45866	710
18722	481
23002	644
24517	977
27197	379
42087	421
23904	978
17214	707
15106	447
23997	863
11072	614
33839	692
20944	302
36277	353
31218	925
14324	529
24517	977
47473	911
10835	353
36423	513
27715	832
32769	711
34871	763
17214	707
42493	643
26818	863
49401	832
22063	466
26026	872
12893	450
27539	461
14536	912
25767	528
29973	761
19788	968
36277	353
31186	365
27471	637
18210	476
12893	450
42353	457
44581	498
36277	353
16893	568
34234	781
44765	885
42860	868
48782	918
41209	885
36099	606
23904	978
39546	397
25767	528
36224	576
17980	717
22782	336
42575	613
33839	692
10527	983
11072	614
17533	704
10613	353
13565	657
13252	468
21437	746
38367	389
10613	353
15240	598
11693	325
40851	353
30352	623
10075	766
35749	303
22063	466
26567	905
17980	717
48104	989
47473	911
22635	784
39546	397
30951	718
22782	336
11144	905
34843	376
46746	913
38299	766
26373	972
22384	497
44953	755
35749	303
32270	584
42575	613
17214	707
27539	461
20574	768
34871	763
12161	472
48589	843
10527	983
20117	307
10223	649
32270	584
43332	654
42860	868
14488	450
27471	637
11429	305
30951	718
19445	570
24847	530
11714	607
10019	386
46258	672
17895	886
30142	691
10777	503
31218	925
30951	718
23072	972
30352	623
19668	348
13565	657
43690	747
20944	302
21725	932
49401	832
26802	308
10075	766
44581	498
30853	854
44765	885
38367	389
29880	392
17098	810
41574	623
44953	755
34285	367
11734	310
11419	364
27471	637
10527	983
36099	606
33839	692
33839	692
27715	832
25767	528
12893	450
43384	469
23331	721
35749	303
12152	784
25767	528
35291	564
48915	787
23997	863
27539	461
30855	930
16800	965
41175	884
28349	831
28742	327
18722	481
31875	975
19735	627
41574	623
17128	824
36224	576
11752	723
14739	583
49401	832
36423	513
12152	784
47727	675
18210	476
27587	408
29160	803
10613	353
41965	621
21008	538
31875	975
24094	476
32167	443
23080	321
34843	376
28099	488
48457	984
49419	562
32769	711
11693	325
39218	975
39218	975
21008	538
19227	393
34843	376
37673	797
26026	872
31875	975
17895	886
26567	905
26644	885
27197	379
15106	447
43690	747
18131	496
30853	854
32557	452
36354	860
48064	953
12893	450
47727	675
34234	781
44665	489
11734	310
29322	456
43389	681
25767	528
35937	836
20117	307
25466	331
48589	843
24203	559
48065	834
41954	618
30142	691
12167	386
48915	787
27471	637
43389	681
43389	681
14324	529
48064	953
11429	305
42493	643
43690	747
30951	718
17533	704
10835	353
34234	781
33896	319
19008	842
11734	310
15112	584
28599	752
45869	447
34871	763
36099	606
29880	392
10075	766
42860	868
18522	644
43735	463
46258	672
30926	361
29103	774
43735	463
12161	472
43735	463
11429	305
19891	650
19227	393
19735	627
48064	953
29880	392
17969	638
49419	562
19788	968
15240	598
26644	885
18131	496
40474	341
28599	752
46014	515
48457	984
36277	353
42353	457
17895	886
27197	379
36423	513
34234	781
19008	842
24517	977
16456	770
33365	380
22782	336
12010	332
45866	710
30352	623
14289	904
17274	697
36369	356
14739	583
19227	393
46917	461
31218	925
47848	836
29432	701
14536	912
20819	572
12161	472
12893	450
29322	456
11419	364
17214	707
15290	310
12902	592
13206	735
12152	784
10613	353
13644	717
44665	489
37673	797
23997	863
46746	913
11734	310
29103	774
46746	913
45866	710
14324	529
29432	701
44953	755
13040	573
36099	606
34234	781
45866	710
16893	568
13565	657
11429	305
46823	874
13252	468
11734	310
18131	496
11429	305
36224	576
19668	348
11852	902
17274	697
12167	386
20944	302
38367	389
10563	471
47736	877
41574	623
41209	885
41175	884
27715	832
31218	925
11734	310
27657	661
10861	546
11714	607
23072	972
42860	868
18861	484
42493	643
43384	469
36277	353
41574	623
35860	588
29432	701
36277	353
10563	471
20574	768
42303	771
33365	380
38299	766
12902	592
18522	644
19788	968
13252	468
15290	310
21437	746
36354	860
43389	681
33896	319
24585	540
15112	584
49982	551
22350	493
17895	886
16482	644
31875	975
23080	321
18861	484
47727	675
19668	348
23997	863
42860	868
10835	353
29432	701
39546	397
26818	863
14289	904
46823	874
11072	614
10527	983
23813	614
42353	457
11419	364
28349	831
41378	795
36224	576
27471	637
21437	746
31875	975
36277	353
11734	310
26818	863
38299	766
46258	672
19668	348
16184	892
10835	353
32557	452
10527	983
30951	718
15290	310
33804	963
18522	644
19735	627
26567	905
38299	766
35291	564
22350	493
46823	874
41296	891
22635	784
23399	559
48065	834
11517	752
14702	708
18861	484
22635	784
43826	399
14154	966
31875	975
47848	836
36224	576
41574	623
32167	443
29973	761
46746	913
11419	364
30853	854
30855	930
26802	308
26373	972
17895	886
25767	528
31991	553
36354	860
18722	481
45869	447
28599	752
14702	708
28742	327
43384	469
43332	654
45866	710
33365	380
22782	336
36224	576
34234	781
23997	863
11072	614
11752	723
18131	496
49419	562
17969	638
21528	950
27539	461
48915	787
26644	885
33804	963
45869	447
21437	746
42860	868
20944	302
19668	348
49419	562
36369	356
36099	606
27657	661
19735	627
32557	452
14739	583
48457	984
16184	892
34871	763
31218	925
25767	528
43735	463
13206	735
26373	972
43332	654
20574	768
20819	572
37828	420
17895	886
30951	718
24585	540
11419	364
27539	461
20117	307
47848	836
20117	307
44665	489
43735	463
15112	584
19689	754
49401	832
48915	787
48065	834
28099	488
42575	613
47736	877
15112	584
11693	325
18210	476
11144	905
34234	781
10223	649
17969	638
11429	305
24847	530
43690	747
24517	977
18522	644
41378	795
38299	766
24585	540
17128	824
27471	637
11752	723
27197	379
23331	721
30352	623
26026	872
10835	353
26818	863
24585	540
23997	863
15112	584
35937	836
30142	691
44127	893
34765	601
11752	723
26567	905
11852	902
33804	963
29160	803
10527	983
37673	797
11752	723
34843	376
42087	421
19445	570
35937	836
32557	452
43472	340
30352	623
11072	614
47727	675
15106	447
31214	577
44765	885
46917	461
34285	367
27471	637
10613	353
34871	763
16838	962
25767	528
17533	704
41378	795
21725	932
35860	588
38299	766
35860	588
31991	553
29439	398
43690	747
23048	760
48915	787
44665	489
29160	803
32270	584
12893	450
10527	983
23048	760
21725	932
29322	456
24014	600
20944	302
19008	842
34871	763
32270	584
34765	601
23813	614
35291	564
16800	965
17214	707
10019	386
41202	433
38299	766
19668	348
19008	842
41378	795
23399	559
30951	718
18522	644
12152	784
17980	717
49331	312
40851	353
17969	638
35937	836
32557	452
17128	824
23997	863
31218	925
14488	450
23813	614
19735	627
10527	983
44765	885
13565	657
30951	718
29432	701
37673	797
44581	498
27657	661
34285	367
41202	433
12893	450
25466	331
10861	546
33896	319
29103	774
16893	568
29439	398
41296	891
35749	303
24203	559
12902	592
44765	885
36423	513
23904	978
36354	860
10527	983
30855	930
30352	623
33839	692
16838	962
48782	918
35860	588
11144	905
27539	461
10283	489
23813	614
25767	528
40851	353
44581	498
27539	461
43389	681
43472	340
41954	618
28599	752
11693	325
29160	803
14289	904
44665	489
15106	447
20819	572
41209	885
15106	447
16893	568
43472	340
23002	644
49982	551
13252	468
41378	795
23072	972
48457	984
10019	386
14289	904
42303	771
37673	797
17533	704
17969	638
44665	489
24203	559
10075	766
28349	831
43332	654
23813	614
16893	568
35749	303
41954	618
13644	717
22635	784
37673	797
41954	618
26026	872
19445	570
26818	863
27539	461
47848	836
17895	886
27197	379
11752	723
21725	932
37828	420
25466	331
33804	963
22635	784
33896	319
11429	305
12167	386
46746	913
19891	650
11429	305
10527	983
10377	902
41209	885
12152	784
22063	466
46823	874
33839	692
23331	721
23904	978
22384	497
36099	606
41965	621
16456	770
17098	810
10527	983
31214	577
22350	493
29439	398
11752	723
15112	584
39218	975
24517	977
35937	836
17274	697
13644	717
47736	877
42303	771
48065	834
17214	707
29973	761
30853	854
44953	755
38367	389
17128	824
21528	950
46014	515
17098	810
17274	697
43472	340
14702	708
11852	902
35291	564
11429	305
27657	661
30142	691
22384	497
22384	497
33896	319
15240	598
10283	489
14536	912
49982	551
23080	321
23048	760
23904	978
26644	885
38299	766
42087	421
14536	912
12152	784
26802	308
11693	325
30142	691
30352	623
30926	361
18861	484
26818	863
12893	450
18861	484
26644	885
16184	892
48065	834
30926	361
49401	832
43852	491
13644	717
16482	644
41175	884
25767	528
48624	891
28349	831
49331	312
11517	752
33365	380
43384	469
42412	311
12902	592
47736	877
29322	456
11734	310
29439	398
11429	305
38603	876
40474	341
32769	711
18131	496
26644	885
35937	836
18722	481
49331	312
33804	963
41954	618
37673	797
13252	468
19689	754
17128	824
47736	877
24014	600
29322	456
17214	707
48782	918
44581	498
34285	367
43384	469
19008	842
29439	398
39218	975
42303	771
31218	925
14702	708
26644	885
33839	692
11144	905
23813	614
36053	981
19008	842
30926	361
21679	447
36277	353
42303	771
46823	874
48104	989
25767	528
45099	748
13565	657
34843	376
20574	768
15106	447
48104	989
36053	981
29439	398
49331	312
43826	399
33365	380
26818	863
21437	746
17128	824
26026	872
39218	975
41296	891
17274	697
10861	546
30926	361
11419	364
48782	918
27539	461
10223	649
48624	891
29432	701
11734	310
27715	832
20574	768
13206	735
17895	886
36224	576
24517	977
23399	559
19788	968
23002	644
32769	711
10377	902
28099	488
36277	353
29439	398
12893	450
30352	623
10223	649
37828	420
41965	621
17274	697
48104	989
44127	893
41378	795
10075	766
48457	984
42412	311
16893	568
10283	489
29103	774
14324	529
46823	874
34234	781
23002	644
26818	863
41954	618
41202	433
26644	885
12167	386
19788	968
29439	398
19668	348
26818	863
11429	305
20117	307
36354	860
47727	675
48915	787
17895	886
32557	452
23904	978
29160	803
46823	874
17895	886
17112	426
36099	606
43332	654
46917	461
45099	748
25767	528
12167	386
43389	681
43472	340
33804	963
14739	583
10075	766
47727	675
35749	303
43852	491
33365	380
38603	876
27715	832
17980	717
23399	559
30855	930
18861	484
13252	468
28742	327
42860	868
48915	787
30142	691
27197	379
26802	308
18210	476
42303	771
35749	303
32769	711
46917	461
12167	386
30855	930
32167	443
14702	708
48064	953
